,gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory
325,4406457219,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100068105,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100068105,,,Макарова С.;Минор В.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1967-07-06,,187,187,1967,7,6,,,,,,,,,,,,,,,,RU,,,,,"Хакасская автономная область, Аскизский р-он, ок-ти с. Кызлас.",,,,,,,Лесной луг.,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6439117,,,,,,Veronica incana L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Plantaginaceae,,,,Veronica,Veronica,,,incana,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:49.295Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,false,false,6439117,6439117,6,7707728,220,408,2420,3172047,,6439117,Veronica incana,Veronica incana L.,Veronica incana L.,,EML,2024-03-27T01:16:49.295Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,,,,,,,,,NE
326,4406457630,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100069475,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100069475,,,Логутенко Н.;Лямина Г.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1968-07-12,,194,194,1968,7,12,,,,,,,,,,,,,,,,RU,,,,,"Хакасия, Усть-Абаканский р-н, ок-ти с. Чарково.",,,,,,,Каменистая степь.,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7327670,,,,,,Rhododendron ledebourii Pojark.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Ericales,,Ericaceae,,,,Rhododendron,Rhododendron,,,ledebourii,,,SPECIES,,,,SYNONYM,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:46.156Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,false,false,4171890,7327670,6,7707728,220,1353,2505,2883026,,7327670,Rhododendron dauricum,Rhododendron dauricum L.,Rhododendron ledebourii Pojark.,,EML,2024-03-27T01:16:46.156Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,,,,,,,,,NE
327,3698748671,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100007416,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100007416,,,Лапшина Е.;Гордеева Л.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1953-08-01,,213,213,1953,8,1,,,,,,,,,,,,,,,,RU,,,,,"Алтай, бассейн р. Аргут, ур. Чимукта",,,,,,,Лиственнично-кедровый лес,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Чусовлянов Д.,,,,,,,,7720963,,,,,,Festuca altaica Trin.,,,,,,,,Plantae,Tracheophyta,Liliopsida,Poales,,Poaceae,,,,Festuca,Festuca,,,altaica,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:43.123Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,false,false,7720963,7720963,6,7707728,196,1369,3073,2704913,,7720963,Festuca altaica,Festuca altaica Trin.,Festuca altaica Trin.,,EML,2024-03-27T01:16:43.123Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,,,,,,,,,NE
328,3963065527,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100057700,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100057700,,,Молокоедова М.;Сафонова С.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1961-07-16,,197,197,1961,7,16,,,,,,,,,,,,,,,,RU,,,,,"Красноярский край, Дзержинский р-н, окрестности с. Чемурай.",,,,,,,Березовый лес.,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345341,,,,,,Astragalus propinquus Schischk.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Fabales,,Fabaceae,,,,Astragalus,Astragalus,,,propinquus,,,SPECIES,,,,SYNONYM,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:39.545Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,false,false,5345203,5345341,6,7707728,220,1370,5386,2933951,,5345341,Astragalus mongholicus,Astragalus mongholicus Bunge,Astragalus propinquus Schischk.,,EML,2024-03-27T01:16:39.545Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,,,,,,,,,LC
329,3963062550,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100054450,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100054450,,,Ефременко Л.В.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1992-07,,,,1992,7,,,,,,,,,,,,,,,,,RU,,,,,"Алтайский край, Краснощековский р-н, окрестности с. Чинета.",,,,,,,"Маральник, подножье западного склона.",,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3189747,,,,,,Plantago media L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Plantaginaceae,,,,Plantago,Plantago,,,media,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:46.940Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,false,false,3189747,3189747,6,7707728,220,408,2420,3189695,,3189747,Plantago media,Plantago media L.,Plantago media L.,,EML,2024-03-27T01:16:46.940Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,,,,,,,,,NE
330,2235674081,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1010000099,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1010000099,,,Шмаков А.И.;Смирнов С.В.;Косачев П.А.;Чубаров И.Н.;Ваганов А.В.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2005-07-11,,192,192,2005,7,11,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Краснощековский р-он, дол. р. Иня в 4 км восточнее пос. Тигирек.",,,,,,,,51.15,83.08333,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Шмаков А.И.,,,,,,,,4015015,,,,,,Cystopteris altajensis Gureeva,,,,,,,,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,,Cystopteridaceae,,,,Cystopteris,Cystopteris,,,altajensis,,,SPECIES,,,,SYNONYM,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:43.897Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,4015226,4015015,6,7707728,7228684,392,4021011,2650798,,4015015,Cystopteris diaphana,Cystopteris diaphana (Bory) Blasdell,Cystopteris altajensis Gureeva,,EML,2024-03-27T01:16:43.897Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.21_1,Krasnoshchekovskiy rayon,RUS.2.21.1_1,,NE
331,2234681736,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100006035,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100006035,,,Шмаков А.И.;Соколова Г.Г.;Смирнов С.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1996-08-17,,230,230,1996,8,17,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Чарышский р-н, верховья р. Сентелек близ Телецкого озера.",,,,,,,,51.05,83.63333,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Белкин Д.,,,,,,,,5587540,,,,,,Silene graminifolia Otth,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,,Caryophyllaceae,,,,Silene,Silene,,,graminifolia,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:45.948Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,5587540,5587540,6,7707728,220,422,2518,3085897,,5587540,Silene graminifolia,Silene graminifolia Otth,Silene graminifolia Otth.,,EML,2024-03-27T01:16:45.948Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.12_1,Charyshskiy rayon,RUS.2.12.1_1,,NE
332,3820246631,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100039117,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100039117,,,Болботов Г.А.;Кечайкин А.А.;Шмаков А.И.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2020-05-17,,138,138,2020,5,17,,,,,,,,,,,,ASIA,,,,KZ,,,,,хр. Сарымсакты,,,,,,,"Сырые луга, моховолишайниковые и дриадовые тундры",49.0761,85.6331,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Болботов Г.А.,,,,,,,,3924494,,,,,,Ranunculus lasiocarpus C.A.Mey.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,,,,Ranunculus,Ranunculus,,,lasiocarpus,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:46.767Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,3924494,3924494,6,7707728,220,399,2410,3033294,,3924494,Ranunculus lasiocarpus,Ranunculus lasiocarpus C.A.Mey.,Ranunculus lasiocarpus C.A.Mey.,,EML,2024-03-27T01:16:46.767Z,2024-03-27T01:16:13.875Z,true,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,KAZ,Kazakhstan,KAZ.5_1,East Kazakhstan,KAZ.5.6_1,Katon-Karagayskiy,,,NE
333,4426982970,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100069492,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100069492,КЗ №1936,,Шмаков А.И.;Куцев М.Г.;Зубов Р.А.;Кечайкин А.А.;Смирнов С.В.;Ваганов А.В.;Иванова М.С.;Шалимов А.П.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2006-07-15,,196,196,2006,7,15,,,,,,,,,,,,ASIA,,,,RU,,,,,"Республика Тува, Монгун-Тайгинский р-н, долина р. Каргы выше заставы.",,,,,,,Пойма.,50.29022,90.64405,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7285892,,,,,,Zygophyllum pterocarpum Bunge,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,,Zygophyllaceae,,,,Zygophyllum,Zygophyllum,,,pterocarpum,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:46.143Z,1650.0,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,7285892,7285892,6,7707728,220,7219293,2394,3189901,,7285892,Zygophyllum pterocarpum,Zygophyllum pterocarpum Bunge,Zygophyllum pterocarpum Bunge,,EML,2024-03-27T01:16:46.143Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,RUS,Russia,RUS.71_1,Tuva,RUS.71.11_1,Ovyurskiy rayon,RUS.71.11.1_1,,NE
334,2456357688,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100014437,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100014437,,,Резник Е.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1979-07-31,,212,212,1979,7,31,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Топчихинский район, окр. с. Красноярка, пойма р. Алей, Старица.",,,,,,,,52.75472,83.46806,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Иванова М.,,,,,,,,5394232,,,,,,Taraxacum bessarabicum (Hornem.) Hand.-Mazz.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,,,,Taraxacum,Taraxacum,,,bessarabicum,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:37.863Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,5394232,5394232,6,7707728,220,414,3065,7787708,,5394232,Taraxacum bessarabicum,Taraxacum bessarabicum (Hornem.) Hand.-Mazz.,Taraxacum bessarabicum (Hornem.) Hand.-Mazz.,,EML,2024-03-27T01:16:37.863Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.54_1,Topchikhinskiy rayon,RUS.2.54.1_1,,NE
335,3331901496,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100031505,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100031505,,,Камелин Р.В.;Шмаков А.И.;Терехина Т.А.;Смирнов С.В.;Тихонов Д.;Соловьев А.;Герман Д.А.;Антонюк Е.В.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1998-07-17,,198,198,1998,7,17,,,,,,,,,,,,ASIA,,,,RU,,,,,"Республика Алтай, Улаганский р-он, прав. бер. долины р. Чуя и склоны гор между устьями рек Боки и Бельгебаш",,,,,,,,50.35,87.42,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Косачёв П.А.,,,,,,,,7331951,,,,,,Veronica pinnata L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Plantaginaceae,,,,Veronica,Veronica,,,pinnata,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:44.038Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,7331951,7331951,6,7707728,220,408,2420,3172047,,7331951,Veronica pinnata,Veronica pinnata L.,Veronica pinnata L.,,EML,2024-03-27T01:16:44.038Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,RUS,Russia,RUS.16_1,Gorno-Altay,RUS.16.4_1,Kosh-Agachskiy rayon,RUS.16.4.1_1,,NE
336,2456361441,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100011490,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100011490,,,Шмаков А.И.;Герман Д.А.;Ваганов А.В.;Гричка В.;Скалозубов Р.Г.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,2004-08-07,,220,220,2004,8,7,,,,,,,,,,,,ASIA,,,,RU,,,,,"Республика Алтай, Чемальский р-н, дол. р. Эдихта в 3 км выше с. Эдиган",,,,,,,,51.1166,86.3166,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8140157,,,,,,Pedicularis resupinata L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Orobanchaceae,,,,Pedicularis,Pedicularis,,,resupinata,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:45.069Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,8140157,8140157,6,7707728,220,408,6651,3171670,,8140157,Pedicularis resupinata,Pedicularis resupinata L.,Pedicularis resupinata L.,,EML,2024-03-27T01:16:45.069Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,RUS,Russia,RUS.16_1,Gorno-Altay,RUS.16.1_1,Chemal'skiy rayon,RUS.16.1.1_1,,NE
337,3331902267,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100037443,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100037443,,,Пугачева С.К.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1994-06-18,,169,169,1994,6,18,,,,,,,,,,,,,,,,RU,,,,,"Алтайский край, Смоленский р-н, 7 км на юго-восток от с. Солоновка, левый берег р. Песчаная, у дороги.",,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044318,,,,,,Descurainia sophia (L.) Webb ex Prantl,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,,,Descurainia,Descurainia,,,sophia,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:39.424Z,,,,,,INSTITUTION_MATCH_NONE,StillImage,false,false,3044318,3044318,6,7707728,220,7225535,3112,3044104,,3044318,Descurainia sophia,Descurainia sophia (L.) Webb ex Prantl,Descurainia sophia (L.) Webb ex Prantl,,EML,2024-03-27T01:16:39.424Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,,,,,,,,,NE
338,4406455922,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100062429,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100062429,АЮК № 3681,,Камелин Р.В.;Шмаков А.И.;Смирнов С.;Тихонов Д.;Третьяков М.;Антонюк Е.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1998-07-31,,212,212,1998,7,31,,,,,,,,,,,,ASIA,,,,RU,,,,,"Республика Алтай, Кош-Агачский р-он, южный борт Чуйской степи между низовьями рек Тархата и Чаган-Бургазы.",,,,,,,,49.78333,88.56667,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5367252,,,,,,Potentilla astragalifolia Bunge,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,,,,Potentilla,Potentilla,,,astragalifolia,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:39.397Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,5367252,5367252,6,7707728,220,691,5015,8079058,,5367252,Potentilla astragalifolia,Potentilla astragalifolia Bunge,Potentilla astragalifolia Bunge,,EML,2024-03-27T01:16:39.397Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,RUS,Russia,RUS.16_1,Gorno-Altay,RUS.16.4_1,Kosh-Agachskiy rayon,RUS.16.4.1_1,,NE
339,2565890064,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100022314,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100022314,,,Студенты,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1985-07-02,,183,183,1985,7,2,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Шипуновский район.",,,,,,,Луг,52.216666,85.25,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Золотов Д. В.,,,,,,,,6431455,,,,,,Calamagrostis epigejos (L.) Roth,,,,,,,,Plantae,Tracheophyta,Liliopsida,Poales,,Poaceae,,,,Calamagrostis,Calamagrostis,,,epigejos,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:43.445Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,6431455,6431455,6,7707728,196,1369,3073,2704858,,6431455,Calamagrostis epigejos,Calamagrostis epigejos (L.) Roth,Calamagrostis epigejos (L.) Roth,,EML,2024-03-27T01:16:43.445Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.49_1,Sovetskiy rayon,RUS.2.49.1_1,,NE
340,3938646620,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100047145,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100047145,,,Терехина Т.А.;Голяков П.;Громова Е.,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1997-07-20,,201,201,1997,7,20,,,,,,,,,,,,ASIA,,,,RU,,,,,"Алтайский край, Алтайский р-н, 5 км западнее с. Алтайское, р. Б. Шемиловка.",,,,,,,,51.85,85.4,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5410436,,,,,,Campanula rapunculoides L.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Asterales,,Campanulaceae,,,,Campanula,Campanula,,,rapunculoides,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:39.092Z,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,StillImage,true,false,5410436,5410436,6,7707728,220,414,8801,3161935,,5410436,Campanula rapunculoides,Campanula rapunculoides L.,Campanula rapunculoides L.,,EML,2024-03-27T01:16:39.092Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,RUS,Russia,RUS.2_1,Altay,RUS.2.3_1,Altayskiy rayon,RUS.2.3.1_1,,NE
341,2456355968,,,en | ru,CC_BY_NC_4_0,,Altai State University,http://altb.asu.ru/page.php?page=1100014510,,,126599,,,,ALTB,,,PRESERVED_SPECIMEN,,,,1100014510,,,Золотухин,,,,,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,,,,,1993-11-11,,315,315,1993,11,11,,,,,,,,,,,,,,,,RU,,,,,"Кайра, прав. берег р. Кайра, 2 км ниже устья р. Толгой",,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3171683,,,,,,Pedicularis elata Willd.,,,,,,,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,,Orobanchaceae,,,,Pedicularis,Pedicularis,,,elata,,,SPECIES,,,,ACCEPTED,,,2dda31ff-f776-452f-9a4b-d5229f6e3494,RU,2024-03-27T01:16:37.714Z,1780.0,,,,,INSTITUTION_MATCH_NONE,StillImage,false,false,3171683,3171683,6,7707728,220,408,6651,3171670,,3171683,Pedicularis elata,Pedicularis elata Willd.,Pedicularis elata Willd,,EML,2024-03-27T01:16:37.714Z,2024-03-27T01:16:13.875Z,false,,N-Eurasia-Russia2021,false,EUROPE,EUROPE,,,,,,,,,NE
